id,product_unit_id,result,ip_hash,user_agent_hash,created_at
260,85,success,847d46d6d5305f28b135e92c108e28928811c23854da1e9615e0a0570d6dcc2f,62d72ac37c050a8f927eb9e70ae0f0ce7197b64647c574d750a3a114e91c4470,2025-01-22T08:53:00+00:00
261,83,expired,70f6309225383738dd3a36177955ef854c1658713590236786d55ac47fd48138,6ca637783230304f91d2c2b58499e2e140a1b2a268abd2d6602b6000edd15fbe,2025-01-22T12:03:00+00:00
262,88,duplicate,a81680f9d8c26c57b2f17035656b0e371086dccd5112978b6d9077ff5ace4758,a0c3a008c97dbbdd23bfe42b524ef7c329f16b9c654e4ffda5e51677bab23daf,2025-01-22T12:08:00+00:00
263,47,success,793dbba7d8d73c1b8d205994bf9e2d4e3f350657a5532801c592f092a15cbfe8,f188e16964f3a501e49e5e8cd2fc5433c0d283af89f68b02638c1db75ba7013b,2025-01-22T12:58:00+00:00
264,29,rate_limited,1a9f67e6043021b153f31d11b7cea65a9a301b25a4b0e8161bec864865579e33,2dd71e6f267ebb14ef0d18b6f892344c0457fecfa51ca6725b211c86493e32f2,2025-01-22T15:08:00+00:00
265,99,success,d4c433753b2b304951a1afa4c72e3358a032aa39d0821008794fd31f1eccb885,dd3fb761eb9b14574983358691659a91c695acec8b0c5c3078d25cbfa7ee3540,2025-01-22T18:53:00+00:00
266,99,failed,45b8540f07ffab6cf3f5fad5827907e8080364829d89480ea97ab7eac948af40,5e200790e8c318e1900de5eb99c3b065a52d62a3fd04543499cf2d23d374b8b9,2025-01-22T21:51:00+00:00
267,99,failed,544b936b797eda43cf160fce47c2185ce154f125003ca99d7543438f7a54515a,cd396295dd5067469357b52bfa55e37a71943a17fe6ba1484799b564440c9641,2025-01-22T23:25:00+00:00
268,87,failed,e68ca9b7edbb409eaa9303dd4df5a076c3de5d205ed8e138c27e71337adca08e,2fd83425aa8b52655a71cc36e50eaab323ad508737a90e44c876223cec82fa23,2025-01-23T02:46:00+00:00
269,58,success,ba99f801965b087ab8fbc7a5e157916ba6241f511528b43fc129d715e3f8e200,fd72a2beaa0087b25484f95956cbe247ccc8ee8e8d1f0623e811413ee3530b36,2025-01-23T06:38:00+00:00
270,107,success,02894efa34018a87b9146ed6a842c8fd4672c9f196d3377030a432c29736721b,ea4644d07a155be23a426a1b40e9609a24a85f4859a09468b16a467a9952dc17,2025-01-23T09:55:00+00:00
271,37,expired,f536279df5898f9cfeb8887a19acc929f5770204d3a56acc3764e71c19ef1594,81c9f27451fc08a84f18d4fbd52025e637f80652ef7989fb6137b673cf1f2789,2025-01-23T10:47:00+00:00
272,103,failed,70b8eb8f121fe680f1285b39f061200002497c821de4a92b79d39145c0b08cf9,4b8c943d60b67061c98be5dbf105524b7d24cb1c902c8875de48781298fdb091,2025-01-23T12:23:00+00:00
273,71,duplicate,748ac08904ee7b7e592e2609cbc2428c04eeded0b80527e5649e5a07b6854f56,5aa8963dbd0a83932f2d11fbcd43994b14c0f442e78894077b2b61bac46796e0,2025-01-23T12:45:00+00:00
274,98,success,a0775b2318dd2d623153b4647070711be0c053d58f4e751536fb07d3746414e7,e6abb638e0f2dc8bd553c059e6eef9b46c11781f466bc274cef7a98c9eceab7f,2025-01-23T13:09:00+00:00
275,117,success,568bf21c24f2fa102558ae94f0ba279574b3d5fd79ede87800d7cf03fde240bb,98b51dd912cc51aa638eb4ba276bcb049acca654d58cb6c340fc59b18df9aded,2025-01-23T13:23:00+00:00
276,51,success,8d6146a1bf58879df6b2cbf1f9146a6ca9ac558e2e04436158375e3dcbd7d234,d1d37245a545ba63ad9559d8c538722b2a6d72ebf889fd6788faea5e57055fa4,2025-01-23T13:31:00+00:00
277,41,duplicate,7733e1b3c8da06fe976d1d9411a94376441ddd08609a788f72a0e7027106b092,ad093dce53e3c9342a5b0dd338f497fb24a21b21700fce7612e067d198b52aee,2025-01-23T14:07:00+00:00
278,5,success,20b54da8a997179c5f11d16b54c0002fe3d7c32c47b43ecde9b719d5ab6d0ae5,68ed379f82e2d3f2c99dd0f0f0a00a8045f8464e461b01c7dfbfdbbdd6d1313a,2025-01-23T17:08:00+00:00
279,61,success,,,2025-01-23T17:29:00+00:00
280,3,success,ef5507d17f6e5aabcf61f4217e04de5942cc576230e60c968b6da2e96497d898,c26b6f21183ecc1594d80034dfafa9ce1a129c802d095877012a8c060d3572d9,2025-01-23T19:45:00+00:00
281,55,success,00cfff24b3e7e14bc2e29b745dd272fcb900acf3346917909095e5b1758e5356,011ff7e4cce9e4ce5697ed07d4e22e1d3d19b6fed11cf13b699b27656617f596,2025-01-23T21:33:00+00:00
282,82,expired,d4134618df9ad6b728afba20d6349e9913ed72889295a6ada867e53f0ebbf57a,d7d16ad50e9806e6d7a2cbe4de1edd232d4e1a11edef9290f866540f84db2bd3,2025-01-24T00:06:00+00:00
283,69,success,60bacc319a0399f601140521779a4e57bae07a7e54a6396bc7136b533972d8cf,bc2802eeb7e6b106aedf4e0494175e7bd4126eb2fe34e3c2ac3dbdb50a5da5d3,2025-01-24T01:56:00+00:00
284,1,failed,67acc77c782347dc3c06847917835bf322fe3ed146464d74af7ed1ab100c3861,014ac4b8f752d5be80b7090ce05cac4895c609314e36b552227232677bdd9755,2025-01-24T02:18:00+00:00
285,68,rate_limited,2e319d3b64b2a0b0d9dca9f5b5123b389fb6c01006a4f32627d73ba9871dcff6,6a7329527b05e278242cbb5e3accc0ec2ce59c75c6b48c9ea02165e31cf9ab2e,2025-01-24T04:28:00+00:00
286,71,success,84da7324be94d0f62200868e164a3a12f08723e85da5dac5fd3f37ee98a81d77,fed6ceae98623ca35c8e432f22934608cc5236d10307cfb8543ed876a45d9f7c,2025-01-24T06:04:00+00:00
287,33,failed,6c0fe950b1b74d236e1b7df735de1fc5b72ca196a72e7366222ece96a3f1258d,cd687038216c2fdc379c2f8ae283e2d10a766d1ffce1daccd8ff48030d63e7a5,2025-01-24T08:53:00+00:00
288,81,success,d0647847a77c098f8b8d212bcabf3370352aaa536a89df283974752e0b2f8897,1b1e4e2b36de5a4e49e6a99d459b862d0795a989cba042ee3bf1ed3c9977b087,2025-01-24T10:24:00+00:00
289,70,success,346ee9e8961b834b96a1b147e82de8ca911563376aae44106f078ef64c5de532,592c980fe85fc6acb2bcc5a00c4d3acac5e758c8aca20465e4865f37fba75858,2025-01-24T13:23:00+00:00
290,62,failed,e395d437501a2b83adc2c8c8a887930ebb467110ca83f1cdc256cd114e3862ca,fa786cf23654e9543d1a9f0fb6f60f122fa1c0d409fc34dfeb31e559669b3d19,2025-01-24T15:21:00+00:00
291,5,success,,,2025-01-24T16:13:00+00:00
292,114,success,43e34370caf7a46da89a8b8ea41d2f58f1d967c98a7fdaf7b8c0f762cf124d8d,9d151273c091408a158ae1c69d697295a9034c6a7a6bcd34b1cec2e4c9b1b585,2025-01-24T18:33:00+00:00
293,61,success,0528e24f059053a38227cc3a92f5de1945402912ec34c75e4c2a9f59d1d0e24e,faec61798a6fe260f9eef4cd12e50000ef66d429d029a4f9d2d79ad70728bc34,2025-01-24T21:53:00+00:00
294,7,invalid,215fd3d2828a62347dc17c024ba5d5cd96e3d55a234cff921f5ce74291115f24,5c73f105a9dc9d998692409fb48262940d4454bf34b2a364411f653c40f777c9,2025-01-25T01:41:00+00:00
295,52,failed,e50d4274c0a90ea98375d78fa558ca3fc7e65c59abaa2b442dc8381edf7cbb36,23ea37dee1f7521bfef442798830ac891ef54f27c89e9b523e41f139e7f08ea0,2025-01-25T03:49:00+00:00
296,89,success,dc86898cd19d2b7ce0025b9e9af65b161f3170d0351ceeb65b4b0f357e2ca68c,7a758e799144cac8842f356749ae610f5981b716b467c77d9d5673eec80f01f7,2025-01-25T06:56:00+00:00
297,55,success,a0e51b0eebd19094434c3c585c7653e172c9eaf3f4d1db2032b711bcf3892a23,c8f137eaaec7b1cdf937b99b654a236992374502d2faa7d26f47b559bd8c8364,2025-01-25T08:19:00+00:00
298,14,success,25980711009da3ef2151caba4eb7774713385827f24e13122405967cd4abcbb6,9843475efd1be70524c8f80a9d591aa0b1b3b670da499fa383d6a130bc5a7d5c,2025-01-25T10:09:00+00:00
299,22,failed,c83dd0594cf51063671e2004c3bc5ef769496355c9c5b73bdb886f62bb4c199e,704e4db49dcdbaaacc9328425c967278f4779484a4ba6eac471a090fb0fe0b9d,2025-01-25T11:40:00+00:00
300,79,rate_limited,01cf1f7821c434ee6c0bbdb00c73f92ea057f880ba9b1c000cebf62d57642404,bb2db804aab0277910553bffe05275ec2e9dd246a5f9af589727a01cc059438b,2025-01-25T12:00:00+00:00
