id,product_hash,qr_public_token,gtin,batch_no,serial_no,product_name,expiry_date,manufacturer_org_id,current_custodian_org_id,status,risk_score,risk_level,scan_count,last_verified_at,created_at
165,ca6edf269cbdf6978435a395a86fdfba70b6825f4c1b9ce871d0c6e03f9136b2,2golOu8PGJ2ViAOJ5c4xcmlicXktJDvMYJCnMHhr,79382845663503,B1416-R26,SN-201809-000165-332,Salbutamol Inhaler,2027-02-11,18,23,in_transit,87.33,high,26,2025-12-27 10:44:40,2025-07-18 23:57:40
166,9c28e80dcc47398aca255bd67e9daaf5b16c4a286a0c82b9c31782b8064b09ad,nbTvLj1GXwo6GxgkNM0Uj6L1r76s383Di6apIt5M7dziYVY6,27631809281791,B8264-E96,PU-197401-000166-878,Vitamin D3 60000 IU Sachet,,4,17,in_transit,10.26,low,4,2026-07-09 22:22:40,2025-11-03 02:00:40
167,086165ca6f3d576d7c846061b2918438a88b5debc0164c9a006a56cc9f24c550,vq9x3gCK2QXVng9LLw1PZ7AN1rSrpFAZ8fgXpEKPgWRIZxG5,36579517369437,B6690-U66,PU-198306-000167-687,Doxycycline 100mg Capsules,,13,21,delivered,43.18,medium,0,,2025-05-15 06:03:40
168,39b659be77a4687a3a73e439f45046e8b955e510551f4eb5eaf8b29037da44bf,XT0pYv8pBcC9qXmVHtyvY01uMTZoZgSNtElxqRvX,87931597575361,B2483-W86,SRL-200712-000168-514,Cetirizine 10mg Tablets,2026-03-20,18,12,in_transit,92.13,high,57,2026-03-30 08:41:40,2025-07-16 14:54:40
169,55623b9e0f0dda54b5e1c8129ff21b228d39eef919789fd0baa5951241a6c88c,9bnRn2BYjs71DBI9llGyJ3yqXwXAw5oHeQtZRXJf49RHgZov,79822844509046,B6695-P28,SN-198202-000169-798,ORS Rehydration Sachet,2026-04-22,19,9,sold,72.78,high,29,2026-05-23 18:41:40,2026-04-05 22:25:40
170,ce516e10d4a3fa0be8f93296a500f02189518a561d64960661b8050115d069e7,oXFzV8K18dUKWedzjm8V9Zb5TufzRQXxD0ltkApf,22360402805600,B9669-A10,PU-197707-000170-493,Amlodipine 5mg Tablets,,19,19,in_transit,6.94,low,5,2026-03-19 12:14:40,2025-09-27 11:31:40
171,18563fede445929fd998f667e433e1d58ab494439186d27b448aada84a95115c,3R2ljYbcH76YtsvlG3EL9565HyBhIuwo,81439989780563,B9639-S83,SRL-202301-000171-644,Doxycycline 100mg Capsules,2028-04-22,21,7,in_transit,13.55,low,3,2026-03-02 13:38:40,2026-08-30 01:03:40
172,42110d1df60836ef85e128f59bf32ec3bf31b6dad02630b974bc5f24d9339198,Ls9VVRGc6tK3HNTHcsl7dZ2TGlwR4g63SemmNa5m,69028899838012,B5230-N97,SRL-200205-000172-827,Insulin Regular Vial,2028-08-10,24,9,in_transit,1.02,low,10,2026-01-05 07:31:40,2026-09-05 19:25:40
173,28d81a084d27ad714e940f7985eb7c2ab1156716b9275a8348aec64bdde4f18c,VhQehjXeHkT7SRrr1qVy2mf0mGcDgcyfReBwTBVPF8VScaj1,21490395263704,B5026-T77,PU-199610-000173-670,Azithromycin 250mg Tablets,2026-04-01,2,4,delivered,40.99,medium,17,2026-03-31 05:07:40,2026-06-30 12:26:40
174,6afb25607abe5f77b762bf9d726383dfa1299bd723027c86589f7dd2f0fa2dcf,adyJ1VcHbZDJxQx4oEp8ND3C2nrT7ypjTAscz209,16248449436152,B4128-S34,SRL-201406-000174-775,N95 Respirator Mask Box,2028-01-28,18,25,delivered,37.48,medium,0,,2025-10-13 01:50:40
175,f50e9695bb4a29ecad5ae0e13c07136c77e8f332bd0999547069dbeaa7bcfabb,zmu3O6A6bmJk8QVNJXjtpTVELVGMcgeb51uf5wU7teMt4Buk,38181194566282,B2857-V28,PU-201510-000175-199,Diclofenac Gel 30g,,13,16,in_transit,,,3,2026-06-10 01:12:40,2026-09-01 00:27:40
176,51d0bc32b7d0ebb0aeae83eed72db04ae9517b2872d872be39a1b2450171049f,92eisyj9XP7tS6fLXa3zk0lrG4E4dotBAcUVCeIi,96703930663887,B7671-W53,SN-198010-000176-454,Levothyroxine 50mcg Tablets,2027-04-26,16,10,in_transit,91.34,high,18,2026-07-15 15:18:40,2026-07-08 12:54:40
177,17d1dd917adc734af72bc3f969a0204efc9f3f08192edf2ead80273ff0b07b4b,eJofeSTv4eK78NuPLdi45lSfAQnSxMlYRERDTK1B,50928511718723,B5861-T62,SRL-197507-000177-755,Amlodipine 5mg Tablets,2027-06-24,12,24,in_transit,0.7,low,0,,2026-08-10 00:47:40
178,7e460ff3387a958f92521d0db95dd8536910da49f98d376883f7a58b32ddf8cd,MYeVSaUfK4wQQeq0BUDEVt9lKcvCC508,48417401396307,B3830-E85,SN-199406-000178-322,Atorvastatin 20mg Tablets,,16,5,in_transit,19.78,low,2,2026-06-06 00:31:40,2025-09-06 00:42:40
179,b286b03079df39170d14b0425654d4f8df7da0057fb00bf19fc49c19b8bd70cc,EPvg7RLiGEnE7NutMLLGvxQhJDbwp6Q4,96942376997597,B4883-H72,SRL-199401-000179-581,Amoxicillin 500mg Capsules,2027-01-16,13,25,created,32.17,medium,0,,2026-02-24 09:19:40
180,c4835c5dd6d01b6a39dfd45ae3bba4a29ee7c03491a037526f436bd8f050742b,i0dpNuZDjqt9LHZO7LhTTmXrXAYaqibOVeC4jMIKVgqrRCkh,91853375663380,B5635-K82,SRL-199606-000180-140,Doxycycline 100mg Capsules,2026-07-05,16,3,sold,13.99,low,0,,2026-03-11 04:48:40
181,75b2d01679c47f99101c61879cba6b629f37c830ff68e3500f0a3c0086a29d24,UEHGNyjZYBh4qoNId0ncnoj1FuUPbVEPRIcKmKaR,53812597255126,B6480-G51,PU-201105-000181-502,Atorvastatin 20mg Tablets,2028-01-16,1,15,delivered,65.14,medium,0,,2026-02-25 12:22:40
182,23a5840a5ef1d7bbcb7cea3c94660bd23267ab691064df19346b789ff792375b,mJUZP2YwdMJ2pFtnluESSCyU5DKXP6eg,00002047903697,B7108-C45,PU-200803-000182-769,Amoxicillin 500mg Capsules,2026-11-15,4,10,created,45.69,medium,7,2026-01-11 11:09:40,2026-07-16 13:23:40
183,13ca6a932dd38afc0418c8628481da6b7c6400943321ad42beea566c8d8d83db,RqbIdQnyxcACka3O72SSmqP7lQY9cI1IRXSUrfwYHx3THtNz,53971686490219,B8644-O79,SRL-202510-000183-268,Paracetamol 650mg Tablets,2028-07-12,5,20,in_transit,63.27,medium,8,2026-02-21 13:17:40,2026-02-09 12:37:40
184,8c9a1a9cf76cedd2ed27ac6b8e84becfee6078aa61a5442c5a6dd242cfb6550f,ga5PkoSuhTXIyOyJUQ9oNjRUS38XE4RtUsmN6lbsmZQeCh6P,05333696569432,B8759-Z59,SRL-197508-000184-888,Atorvastatin 20mg Tablets,2028-06-03,20,12,sold,68.48,medium,6,2026-07-29 00:53:40,2025-12-07 14:04:40
185,6919091318e1f2fb818f65af6db871b18eb37930e7ed13417a84f85798933796,NfxuLDuIRBMfQKPbFelrJXHSphGkC0cLAQ8eDpyUOkxsn1KE,78911196047478,B7034-U79,SN-199210-000185-528,Ranitidine 150mg Tablets,,14,18,delivered,6.69,low,3,2026-05-10 12:02:40,2026-08-30 11:04:40
186,8901d3e701ba27dab9c40f0912340242e036f6a28b2766357dbd0c2989da3668,mOHID8OKhcmsUyxFaGqGsYtpDnPDnkIM1eP1jVD9ekMzM6Zz,70331734829495,B7660-U91,SN-198903-000186-347,N95 Respirator Mask Box,2028-03-03,25,3,in_transit,,,17,2026-08-22 04:52:40,2026-02-22 07:40:40
187,0a474d05135cc8e160643c992bd5aacb0de57cf5b2c3fc10fe8b2cc29f012bc9,sHut6Fx2QR5LOJDfEvGNpqqrFt44JvsZGzqAOV3i,72635375178627,B6527-F92,PU-201811-000187-483,Ibuprofen 400mg Tablets,2028-10-14,9,19,in_transit,34.14,medium,28,2025-12-04 04:09:40,2026-08-08 09:18:40
188,f42afc66d7bdb4a6bb1354490dbd85b604d6380b006128cce6b997931766ae74,C9KrJmdA8KDxhlwXd0rIqW5Qm3JauMrAoMJqI0jI,32882690792408,B4620-H68,SRL-198402-000188-269,Azithromycin 250mg Tablets,2027-07-24,4,1,in_transit,30.85,medium,5,2026-05-16 12:15:40,2026-08-01 02:24:40
189,48189e3a98f1b91ee09d604bcbfd8d5db8877a54307989209ca1079ed5c945bd,TxMxHq2EWGtEMZLxRLRxWmtzpsoLDb5p,64833347902239,B8840-F31,SN-198010-000189-974,Hand Sanitizer 500ml,2028-06-15,17,7,sold,97.92,high,0,,2025-09-19 23:06:40
190,e3b27e8fdd4b74be933073d9a1939009ff561d340cd8aecf949abb88d308387c,5Cs1r4otGofdOW76kH63oYmSegYlhCVSj5pa1VFbFdicji1Z,52211267030476,B7471-R79,SRL-199506-000190-513,Doxycycline 100mg Capsules,2028-08-03,17,12,delivered,57.75,medium,4,2026-02-15 10:37:40,2025-06-29 01:01:40
191,7fe398f3785eda5cd9b2254cdb8b6a944f504adc9d3c0879d9169a13937ffca2,e90h4xsbEUnWUBKViXyi34pySxmi7pjN,13398802850980,B6430-G49,SRL-199312-000191-269,Amoxicillin 500mg Capsules,2027-03-09,24,23,delivered,5.99,low,5,2026-03-23 20:40:40,2026-03-17 20:49:40
192,e2ce8611dc788b329e0d51818a96884a77232d85056e39f7c436db821fe2a426,XK2VAFPHUF9jZuSTNiVmMrncaizmX2AJ,92910772916168,B6615-T57,PU-198510-000192-364,Hand Sanitizer 500ml,2029-01-21,24,11,delivered,32.65,medium,14,2025-08-09 08:55:40,2025-07-21 15:42:40
193,6f840c7062519868bee08028c063bc3aea615ed303e21961658d698c3bd3be07,6s89dKXpZI0n7CjgHwUzufkD5et3BYjDb6ho2E7K,48261133007054,B2512-Z99,SRL-198402-000193-255,Paracetamol 650mg Tablets,,6,2,created,98.37,high,0,,2026-06-19 06:48:40
194,76241775a32ed39c8636f47f7a6235c2721d56e1442d16d0f6719151ab84b0af,fca5W3ZEqsZeLiC0jWFEnryukDC7sOYz5X0PnCRcd2j9hSru,32449667378633,B6653-C16,SN-202205-000194-961,Cetirizine 10mg Tablets,2029-01-20,16,15,delivered,39.75,medium,13,2025-08-25 17:42:40,2025-10-09 05:11:40
195,f52c39e0d4b94701fbdffba24037d27f33f82a0801da156cbb3b60ca24fbe982,l1kpf2uciFErmlcawvMugV8mjQ1UqyGK5mVTc7Kr9CrbK7dZ,44859822888653,B1070-Q39,SN-199502-000195-327,Salbutamol Inhaler,2026-10-13,14,2,sold,80.24,high,5,2025-08-31 19:19:40,2026-04-07 20:27:40
196,e1d4860d4db4f9a027693c2a90eba031d0220f51d174de0ac7a73bf30d9362c7,nOrho9IuHmQeO6biUqOPz4mkg5tHIe820aoWX67hBhVWChPr,07331979697913,B9553-W78,SN-201811-000196-590,Diclofenac Gel 30g,2026-11-10,11,13,delivered,43.24,medium,0,,2025-10-20 00:20:40
197,e3f450ad4fb5ad0bf72e089bff3646ac9a6ccdfce45b9f4b996b7fe52672888a,e9oO4EVyNmcCaw95OzZ81f0KIhiE9TvMcZttYs1ds7iqxjvz,05032093789683,B2559-I52,PU-200103-000197-226,Azithromycin 250mg Tablets,2028-05-29,3,8,created,31.15,medium,20,2025-12-03 21:14:40,2025-09-22 22:50:40
198,0559c50eadc675b1d56cdc7f665943f71df3fd40ebad384395be7c0c63cca58f,s3Uc4AOqde6KgDDwHqKIXfkOJ1NbnRk71F9aGqXWlHdnPlGv,45922814649412,B3100-S33,SRL-197211-000198-694,Atorvastatin 20mg Tablets,2027-06-22,5,23,created,99.81,high,0,,2026-05-23 08:02:40
199,ac62df74bded0d048056e9bcecf17fe6abb4f779dbeb77841d4ea0bc5589736e,ngRzvBjOhw8xGrP1jylP6pEqdaCd3dCrz2irAaWGKvNBQrDy,12902429591756,B5453-V76,PU-202608-000199-864,Ciprofloxacin 500mg Tablets,,19,4,in_transit,28.28,low,5,2025-12-14 10:29:40,2025-12-31 00:09:40
200,bd9df70f11ee656517443c885b74a8e827194a81e740fe7b1630adcb9323342b,uQIJalgsVpXKMP7JwxM3u1wVHEAIQg3o,82490694172029,B7703-D45,SRL-201705-000200-702,Salbutamol Inhaler,2027-01-14,11,8,delivered,9.35,low,0,,2025-09-24 07:35:40
201,0556e94008fd3f1473419e0185b9bc3e6ca471bbdbe7faaf4400a5897fcad52e,T5E9X3gFoJaR5UIkT8JPlYoclZmsdBMbSSwUVZAQZjxkck0A,01044617785959,B6407-O30,SRL-202412-000201-645,Clopidogrel 75mg Tablets,2028-01-13,14,6,delivered,79.47,high,34,2025-08-12 15:57:40,2026-02-16 06:45:40
202,7e3ae3935e02da13a931a3ff341189cc5ab5acc7cf4ab9b51ef6ef591dc18ff8,52hR3oR6hD4KTiGHoh4FL2oIvHquilA0mXnNGMeS,57312807776870,B3702-Y91,SRL-202207-000202-183,Insulin Glargine Pen,2028-02-15,4,15,delivered,53.9,medium,30,2026-04-04 03:26:40,2026-07-14 23:28:40
203,4ceb8e3a51b1a5d6395ffa00a98cfa8b8d2abea415257ddf66c9e5a14e524830,qfYLJDE4ekVFWtDFCcdP2xNfSrjxhzXF9wdtkJTI,04426643977985,B3060-C17,PU-201802-000203-921,Paracetamol 650mg Tablets,2027-11-16,9,17,created,55.58,medium,37,2025-10-17 10:34:40,2025-05-14 00:38:40
204,7b906359bb031db734806aa9adbb1814d8de33c2f226bea224064c52a42c0017,FxVGdqjeRMskJPTzjpASwSGntWf2Ys8y,37780426362990,B2386-P58,PU-197906-000204-521,Cetirizine 10mg Tablets,2028-03-19,19,17,delivered,91.81,high,1,2025-12-28 23:58:40,2025-07-13 07:48:40
205,b3cc11a7b53a3f1e7fe316ff79deb4cab54b9d50bfbe97dcda12956b642ccb4b,CZdQcQd0o4mVwZptRynigfLGSWHLmKNm,24328879965733,B8564-Q62,SRL-199707-000205-837,Doxycycline 100mg Capsules,2026-10-21,6,7,sold,,,0,,2026-07-07 20:36:40
206,679814e13b197b21e54d5a74875b69e411c24223c7348fcffe0df74d1b141bd0,QuNETZK7442QyLv2eLY1NJgsoGvbi9mY,12612230207715,B1702-L90,SN-198202-000206-896,Vitamin D3 60000 IU Sachet,2027-11-19,14,14,sold,74.38,high,1,2026-09-02 14:57:40,2025-06-21 14:36:40
207,3e82da8f4523a3b7e455f24b946de0fc59b0b3dd440038f1c690ff34ee51a826,y2f2bjCtUgkn3wYFlJE0AI3M9Zs7hsIX9Wvo14TG,42661136085950,B5740-J83,SN-199209-000207-116,Pantoprazole 40mg Tablets,2027-06-29,19,6,in_transit,59.79,medium,4,2026-03-02 18:51:40,2025-07-12 22:28:40
208,1075985c9e592edfbf24ab43a3f7303e5ad675dba8417cf82a16394a28f20efe,UPV0fGjWJNJjJsV3JX173g0YnWWAI7dMbIjNCz3NknI9oLuP,96856508203469,B8113-K13,SRL-197304-000208-923,Metformin 500mg Tablets,2028-11-30,12,18,delivered,43.41,medium,5,2026-02-14 20:05:40,2025-05-27 10:09:40
209,6c6d16f17c56abf7b8f8b5fef267568510b30c9ab11a2f0006e01a4a0c1eac8c,gZ2VYtu5h0WyjKV0q30ZkUaPFL4y9h8ymflLZZb6,30606070416154,B7736-U28,SN-199106-000209-847,ORS Rehydration Sachet,2027-07-24,9,1,sold,44.06,medium,8,2026-01-25 11:23:40,2026-02-17 02:27:40
210,9b06a310f7759619e557601571fac59db76f45ef8d72bcf388a2fe3daec44d66,vIf2SZ558J5eWb6Pq8mCfi5w5m4yC5Cm,99601324893459,B7160-D34,SN-202511-000210-558,Insulin Glargine Pen,2028-04-21,10,10,in_transit,4.92,low,0,,2026-02-21 06:37:40
211,6034f88e1c7beed7f48cbdc6f69c66a29b4f8275805c0ba29935e5e2eec78c0c,ArdCQZyH54TEF4eZN23KZglG8kHTETLo,48858816302790,B9922-X91,PU-198501-000211-512,Clopidogrel 75mg Tablets,2027-02-09,15,16,delivered,40.27,medium,2,2026-06-28 15:46:40,2025-08-16 15:45:40
212,bf8499c76b2f12404c5c189e7c81b6fcd160869572df156aac6b3d4b94998412,OknvPfy2wWHBgqJTGVk8iJ8U7IHQoMHW,89198796284772,B5781-U26,PU-201406-000212-720,Vitamin D3 60000 IU Sachet,2028-06-26,17,18,delivered,64.73,medium,4,2025-08-23 14:25:40,2025-10-11 02:04:40
213,7fb0c216d3be5b27b835707d13784f25853bd3a082b3356517273d7d08240b32,oHBDH8l5CxeMSPCLEH1JBE0ZiFm9cNtG,31620208393665,B1501-V25,SN-199510-000213-386,Multivitamin Syrup,2028-11-13,11,12,in_transit,18.26,low,0,,2026-03-14 20:51:40
214,c38c5b34db61151acad7bd43e9caf75e01825a3cd9c7261dcdef7cbf631990e6,NiHJqy11m755vkeQuHu9D4vkJzK1nGWw,29553394238367,B5707-I38,SN-199312-000214-298,Amlodipine 5mg Tablets,2027-02-10,22,17,sold,7.45,low,0,,2026-06-01 23:16:40
215,f4f8be371e4035806f70321dc558fb5dc41972ce655206268b975e97913b4770,oXfwyfsgZmnkMnAT6gXBtaM7j1XrVfWkxG9RGILZUawoFIVy,89597498547528,B3264-P53,SRL-202404-000215-445,Levothyroxine 50mcg Tablets,2027-07-24,18,21,in_transit,58.83,medium,3,2025-12-28 11:50:40,2025-05-08 20:11:40
216,eda873649b347328bf91e845a4fdcd42e6a3870c00557eaa7591bbad4375328e,YAui02cXxoOo7i22ZX1eavcmNIlgs0Gx,59448924649610,B7001-Q31,PU-202606-000216-394,Omeprazole 20mg Capsules,2026-12-21,17,7,sold,17.29,low,0,,2026-08-10 11:57:40
217,a1911310c85150634c382821af34dc36ab86f3b1736287016da337e15536054c,asfxafpqjSCbkDGfCW3DtUwMDx16uMFWPC3ITyIlBhDdQmWT,96999315567897,B6356-V84,SN-200107-000217-755,Amlodipine 5mg Tablets,2028-04-26,5,8,sold,32.51,medium,18,2025-12-09 09:49:40,2025-12-01 06:52:40
218,621413dbf7ae127abcb34f240b3eb19475564f92339eb63b2b78ad65060d0443,SCUEkypbu1J7ESh3L0KaJBkuPKV4SnRYi66GibP8,13770100748645,B8182-L97,SN-201009-000218-809,Levothyroxine 50mcg Tablets,2027-10-27,22,17,in_transit,23.68,low,0,,2026-04-22 06:54:40
219,6674a65b14df5cfdd3e602cf0dedaa5b8656324520e70c563f13c3217a028e34,fJXtCv272J5fWNk56UPfmr1FdZ4J9fQELhyNThj157zUihVP,13190601375429,B4507-B47,SRL-197810-000219-297,Losartan 50mg Tablets,2027-05-12,18,1,delivered,45.53,medium,0,,2025-08-16 06:58:40
220,08e6c3d969b8f3ff74e15e8a42e463b9e3aee16a684c294030b2f60d4a668114,bIyG51JuiKxbZm09vxXYTa5SJvWKZWoCil5IHyVi,82071140164521,B2007-O20,PU-198610-000220-536,Hand Sanitizer 500ml,,8,5,created,28.14,low,1,2026-06-21 18:29:40,2025-10-18 15:55:40
221,60c258f750e0a64001b14129670f5da76fe2646bd05c71906adb8e7a15d5a781,cdbw47IVBAWMwKWvr06p0iYCacdhWhmXTzoBr6EA,00073158130054,B2665-H16,PU-202412-000221-829,Ibuprofen 400mg Tablets,2026-11-28,10,12,sold,95.39,high,0,,2025-09-16 10:08:40
222,5d86012d6edd73e2582753ecb4bef8db0bbd4de04eaa61f44996d8c2fb364437,lGGwAApbhamP2myZ5BpByZeKGZRDb8yAtuKUXdKP,12065590778620,B5084-V18,PU-200211-000222-903,Azithromycin 250mg Tablets,,20,20,delivered,80.78,high,52,2026-02-20 20:36:40,2026-01-01 19:55:40
223,7cb7e3f82374b53a6a42cf0d4c2fa76023f0b25ab0aaf62552b5118097a8af9e,CBhzLUg47jE7EJpZVBnQFKrJhLYeYq20,91204981486666,B5251-D79,SN-200009-000223-340,ORS Rehydration Sachet,2028-11-17,20,19,delivered,50.45,medium,13,2026-07-31 02:08:40,2025-09-01 22:37:40
224,78de45b7211452cf23229ae817b135b5d03ccc80cc9301ab699d33b772888f3c,5FY0853siUB2wF5JBFBakYqcDDf00xfKfOfj3PKX,54917396860037,B5237-Z21,SRL-201205-000224-533,Atorvastatin 20mg Tablets,2026-11-25,16,18,delivered,17.7,low,5,2026-03-02 05:03:40,2025-08-09 01:32:40
225,2cf7fc0875f9fae70a0398ffcdbf947e7b4b15d939b579a61462053c453ed5ca,PyscLANZxHS6AqFjBjuxj5JpNrHa77WqyRocB9yj9GLebZfe,91892696182424,B7678-A53,SN-197303-000225-354,Paracetamol 650mg Tablets,2027-09-04,18,17,created,33.25,medium,1,2026-04-22 06:38:40,2026-06-29 08:02:40
226,b6f837b1543d434a6214c6106bacd75fb74b10972affcc8d458479526cecb2e0,tblrbJydUE4UVhqHUNH7T1CIgeqG9W0M4M6HMHXp,93649338032361,B3208-X86,SRL-200302-000226-284,Paracetamol 650mg Tablets,2028-12-18,16,12,in_transit,92.87,high,0,,2026-08-02 02:26:40
227,106f114837a50064328a73d7ec94672f05b69075eebf56f61eab05256c19c17d,ZHVYmtzRhFqxdEdKOsiGJlsxx1WTIAEd,72073437385733,B4616-G74,SRL-199807-000227-129,Losartan 50mg Tablets,2026-03-05,9,13,sold,78.33,high,2,2026-04-16 15:03:40,2026-02-19 19:48:40
228,52954fa9fd5a2fdfc4063c2279aeb32973c6e8d894fe6b6c363eeea02f9fe1aa,odRPjlks7XA2RDyVMygkRgx8F7HGydV8aDGyS9h2,15947084942180,B2817-F16,SN-201805-000228-641,Cetirizine 10mg Tablets,2028-11-26,16,11,in_transit,34.57,medium,0,,2025-12-02 04:17:40
229,6906265e720dd4d7581be0886d0e97430b65000576774575c8d0f7e7990627b6,86khPRoupX8qb6pOrCT10eim59rHVTE6T8B3ymPN,61118568830580,B7341-H15,PU-197812-000229-436,Pantoprazole 40mg Tablets,2026-11-13,13,20,sold,97.89,high,5,2026-05-17 05:15:40,2026-05-17 07:09:40
230,829046dea3719295ff15be6954b36ba80ae9e471812ac5a0dc15b6605115b2ad,WTFSyDr40vkp47qAZnHweLnRIaQUXPoKjCFO2TXJAKFj2Qd9,35142413007573,B5139-F44,SN-202406-000230-308,Multivitamin Syrup,2028-06-08,15,6,delivered,23.83,low,2,2026-02-23 10:13:40,2025-11-25 09:58:40
231,240cb26cbb4c2a57a8cc71fd7684123fb4503b1eeae0e7c0ba82c093ca168a74,5SInjchlkadGCxcb0L15PShHYlxfdS3rtp6KUWrWVIitz8tP,00794790823738,B6429-A98,SN-197407-000231-546,Losartan 50mg Tablets,2028-08-25,13,14,in_transit,7.38,low,4,2026-07-28 18:04:40,2025-09-16 08:51:40
232,56335275a435e8e5e7311ddd4326a33e96a0a714fdec9901cfbaf3cb1e3e0bcd,HgM5KVDGaVVAHsiHJMjLWGHIGNhGQNWebXAw0J3b,51918738658109,B1095-Y83,PU-198007-000232-242,Insulin Glargine Pen,2027-10-15,11,17,in_transit,95.73,high,4,2026-07-03 00:51:40,2026-02-25 20:58:40
233,26b42d0fd133de63ef12d2be0bf3e534e139a55c67d38597c3378761d989669a,HXNifSyiqkLDFedR92Sw4gIQxZcAFaJh,84059062732018,B5562-P32,SRL-200309-000233-266,Multivitamin Syrup,2028-10-18,9,1,created,48.55,medium,5,2025-09-09 01:54:40,2026-07-27 11:43:40
234,794d6a33a5209f26c69e86e0007a1a620391536902bbea69af0f682adcaa6b9e,5XxDdvIR6fJ8L02gYflf2UoYXdJmceAta7pR9fFWIusYiJDK,58412974797514,B6093-Z78,SN-200804-000234-318,Diclofenac Gel 30g,2026-12-22,2,9,in_transit,15.37,low,5,2026-08-07 01:12:40,2026-04-13 09:13:40
235,5984cd7da9636807f9e40198e01aa45236fac4c652a486e8284a18b6459363f0,wpVZu4Ad18AUBKnSpsHmskXx848s4HudY5RyBue7jJTac63u,06309129945366,B3331-K47,SRL-198305-000235-555,Clopidogrel 75mg Tablets,2028-09-13,23,6,created,2.38,low,3,2026-04-26 18:04:40,2025-09-27 11:09:40
236,51537adcdfd86e00ad0a493e0f1a8d5c295698670459483ffc542ef95894db9f,iBtXJ2djzY4egnSl27OQqNMbr7EVR0CI5RKwboUeay7M8VaQ,50398456705699,B6518-T88,SN-197610-000236-658,ORS Rehydration Sachet,2028-11-17,8,12,delivered,,,0,,2025-05-06 00:33:40
237,9478a632b823a8d3981e7f01f146801bf23449333a091cc67bc9370bb36dbc35,NyA4ZdHSDcRoDqQS7PJrK7xnaEx0junN,80232811510197,B3448-H38,PU-202006-000237-438,Atorvastatin 20mg Tablets,2026-08-25,19,2,delivered,89.23,high,0,,2025-08-15 22:34:40
238,53b549af952702917582e1b2c1557656abb95ecb0c83b57a05113ae985d227e2,pa2hxBXMa3u84u2IWHuJlkTVtyo0zXlaRCvlp83Rh4hX0nUa,17166609515403,B2547-N23,SN-198312-000238-615,Losartan 50mg Tablets,2027-10-26,11,18,delivered,73.03,high,5,2026-01-14 10:24:40,2025-09-23 12:45:40
239,6e9fc36dff03d0940cc49249e826ed9d5304696da7c26cc267341a95d29c163a,RUV4DVR1e8Lj4DkFu21O9iSDalnsh58i,90029679870995,B4215-W11,SRL-200309-000239-229,Levothyroxine 50mcg Tablets,2026-10-24,5,2,delivered,97.87,high,0,,2026-01-30 00:47:40
240,0d17774a24e0db7c950cd4a2acb69bfc60216e9dc3b55ee4ec46ddde03e96fe6,Rgxm3VFz2zya9dSK5BCyKLnVQO9fQY8e,28095929029526,B7420-F29,SRL-200502-000240-183,Omeprazole 20mg Capsules,2027-12-14,16,1,delivered,36.69,medium,19,2026-02-22 01:21:40,2025-06-19 14:45:40
241,00b942bca87d0db2a141a23c10c08df1e2f38b178e57da4cb9fd2f0a68f0ed81,5fFywsrVpOBA8QLlnzaOxCiki2hsjnziZvORqjQ0,69549967912380,B7230-I38,SN-199310-000241-673,Vitamin D3 60000 IU Sachet,2027-02-25,24,10,sold,97.41,high,3,2026-05-14 08:54:40,2026-05-01 09:17:40
242,2c47d013a3757d952e098629a4d0ee41b325196f18b8d4ce1655d4e9e1642e2e,oeZ0GzxSwCT4IquCK3XqV3N6wowD1y5KF7dmrevwH4J564sf,37539538182491,B7028-Y85,SN-200302-000242-372,Azithromycin 250mg Tablets,2029-01-21,10,2,sold,95.37,high,9,2026-06-23 02:17:40,2026-07-14 06:20:40
243,437b9ceaaf7146987e8176f6f70d4252c9b44a0006adb0444c989ddab564cc12,nYCzOCg44bOTEGwk5eTB4ItmYOTk3FCqQ3Egm715,66437194146410,B5565-B92,SN-199908-000243-881,Insulin Regular Vial,2029-01-22,5,15,sold,6.29,low,3,2026-08-19 15:08:40,2025-05-28 11:39:40
244,5a0aedd1a02bf6fad0bbec515115d253d56c9ca0a284d66ac8d5c1ba9819d040,TelC0mALoJXVnyXREkchxvRGy4bNJNEp,13688691168268,B3855-A46,PU-202212-000244-973,Ranitidine 150mg Tablets,2029-02-05,8,12,in_transit,22.66,low,5,2026-07-27 14:34:40,2025-04-30 02:07:40
245,509d50fd843a7ec02eacee2948720c35fd9a45e51c67fa32cc8dd4968fe7668c,LWhFj0xgEjgN78n7QNlf1P0ARq1WDuUin8nQj75F,67293985766819,B7635-B58,SN-198107-000245-940,N95 Respirator Mask Box,2027-09-21,7,12,delivered,90.02,high,0,,2025-10-15 12:35:40
246,629680274ca690a8ddb2f7753c8949616acc2cd05ab6cc991dbc1db953920d38,QEgoEt16VOuaOnxydWPoZDwdTXctJX6OwASeJ4vA,09075235314012,B8120-F95,SN-201008-000246-172,N95 Respirator Mask Box,2028-03-02,4,5,delivered,8.98,low,15,2026-02-02 20:44:40,2026-01-17 22:33:40
247,3904e303659f18796905c2f7c633edafc9065c61ec08389e9fbf21aba366691d,c7DeA3oX9lByVCvJGMOAoNmNJ4QmLNxtbFSJuoij,53038226720019,B8606-M49,PU-198307-000247-657,Clopidogrel 75mg Tablets,2028-03-02,13,10,delivered,59.31,medium,1,2026-03-18 02:25:40,2026-08-25 07:15:40
